State,Count,year,month,incidence
Prevalence,45.57034527,0.266118721,Apr,45570.34527
Prevalence,45.57182017,0.266210046,Apr,45571.82017
Prevalence,45.57327326,0.26630137,Apr,45573.27326
Prevalence,45.57470454,0.266392694,Apr,45574.70454
Prevalence,45.57611401,0.266484018,Apr,45576.11401
Prevalence,45.57750168,0.266575342,Apr,45577.50168
Prevalence,45.57886755,0.266666667,Apr,45578.86755
Prevalence,45.58021164,0.266757991,Apr,45580.21164
Prevalence,45.58153394,0.266849315,Apr,45581.53394
Prevalence,45.58283446,0.266940639,Apr,45582.83446
Prevalence,45.5841132,0.267031963,Apr,45584.1132
Prevalence,45.58537018,0.267123288,Apr,45585.37018
Prevalence,45.58660539,0.267214612,Apr,45586.60539
Prevalence,45.58781884,0.267305936,Apr,45587.81884
Prevalence,45.58901054,0.26739726,Apr,45589.01054
Prevalence,45.59018048,0.267488584,Apr,45590.18048
Prevalence,45.59132869,0.267579909,Apr,45591.32869
Prevalence,45.59245516,0.267671233,Apr,45592.45516
Prevalence,45.59355989,0.267762557,Apr,45593.55989
Prevalence,45.5946429,0.267853881,Apr,45594.6429
Prevalence,45.59570418,0.267945205,Apr,45595.70418
Prevalence,45.59674375,0.26803653,Apr,45596.74375
Prevalence,45.59776161,0.268127854,Apr,45597.76161
Prevalence,45.59875776,0.268219178,Apr,45598.75776
Prevalence,45.59973222,0.268310502,Apr,45599.73222
Prevalence,45.60068498,0.268401826,Apr,45600.68498
Prevalence,45.60161605,0.268493151,Apr,45601.61605
Prevalence,45.60252544,0.268584475,Apr,45602.52544
Prevalence,45.60341316,0.268675799,Apr,45603.41316
Prevalence,45.6042792,0.268767123,Apr,45604.2792
Prevalence,45.60512358,0.268858447,Apr,45605.12358
Prevalence,45.6059463,0.268949772,Apr,45605.9463
Prevalence,45.60674736,0.269041096,Apr,45606.74736
Prevalence,45.60752678,0.26913242,Apr,45607.52678
Prevalence,45.60828455,0.269223744,Apr,45608.28455
Prevalence,45.60902069,0.269315068,Apr,45609.02069
Prevalence,45.6097352,0.269406393,Apr,45609.7352
Prevalence,45.61042809,0.269497717,Apr,45610.42809
Prevalence,45.61109936,0.269589041,Apr,45611.09936
Prevalence,45.61174901,0.269680365,Apr,45611.74901
Prevalence,45.61237706,0.269771689,Apr,45612.37706
Prevalence,45.61298351,0.269863014,Apr,45612.98351
Prevalence,45.61356837,0.269954338,Apr,45613.56837
Prevalence,45.61413164,0.270045662,Apr,45614.13164
Prevalence,45.61467333,0.270136986,Apr,45614.67333
Prevalence,45.61519344,0.270228311,Apr,45615.19344
Prevalence,45.61569199,0.270319635,Apr,45615.69199
Prevalence,45.61616897,0.270410959,Apr,45616.16897
Prevalence,45.6166244,0.270502283,Apr,45616.6244
Prevalence,45.61705827,0.270593607,Apr,45617.05827
Prevalence,45.61747061,0.270684932,Apr,45617.47061
Prevalence,45.6178614,0.270776256,Apr,45617.8614
Prevalence,45.61823067,0.27086758,Apr,45618.23067
Prevalence,45.61857841,0.270958904,Apr,45618.57841
Prevalence,45.61890463,0.271050228,Apr,45618.90463
Prevalence,45.61920935,0.271141553,Apr,45619.20935
Prevalence,45.61949255,0.271232877,Apr,45619.49255
Prevalence,45.61975426,0.271324201,Apr,45619.75426
Prevalence,45.61999448,0.271415525,Apr,45619.99448
Prevalence,45.62021321,0.271506849,Apr,45620.21321
Prevalence,45.62041047,0.271598174,Apr,45620.41047
Prevalence,45.62058625,0.271689498,Apr,45620.58625
Prevalence,45.62074057,0.271780822,Apr,45620.74057
Prevalence,45.62087343,0.271872146,Apr,45620.87343
Prevalence,45.62098484,0.27196347,Apr,45620.98484
Prevalence,45.6210748,0.272054795,Apr,45621.0748
Prevalence,45.62114332,0.272146119,Apr,45621.14332
Prevalence,45.62119042,0.272237443,Apr,45621.19042
Prevalence,45.62121609,0.272328767,Apr,45621.21609
Prevalence,45.62122034,0.272420091,Apr,45621.22034
Prevalence,45.62120318,0.272511416,Apr,45621.20318
Prevalence,45.62116462,0.27260274,Apr,45621.16462
Prevalence,45.62110466,0.272694064,Apr,45621.10466
Prevalence,45.62102331,0.272785388,Apr,45621.02331
Prevalence,45.62092058,0.272876712,Apr,45620.92058
Prevalence,45.62079647,0.272968037,Apr,45620.79647
Prevalence,45.62065099,0.273059361,Apr,45620.65099
Prevalence,45.62048415,0.273150685,Apr,45620.48415
Prevalence,45.62029596,0.273242009,Apr,45620.29596
Prevalence,45.62008642,0.273333333,Apr,45620.08642
Prevalence,45.61985554,0.273424658,Apr,45619.85554
Prevalence,45.61960332,0.273515982,Apr,45619.60332
Prevalence,45.61932978,0.273607306,Apr,45619.32978
Prevalence,45.61903492,0.27369863,Apr,45619.03492
Prevalence,45.61871875,0.273789954,Apr,45618.71875
Prevalence,45.61838128,0.273881279,Apr,45618.38128
Prevalence,45.61802251,0.273972603,Apr,45618.02251
Prevalence,45.61764245,0.274063927,Apr,45617.64245
Prevalence,45.6172411,0.274155251,Apr,45617.2411
Prevalence,45.61681849,0.274246575,Apr,45616.81849
Prevalence,45.6163746,0.2743379,Apr,45616.3746
Prevalence,45.61590945,0.274429224,Apr,45615.90945
Prevalence,45.61542306,0.274520548,Apr,45615.42306
Prevalence,45.61491541,0.274611872,Apr,45614.91541
Prevalence,45.61438653,0.274703196,Apr,45614.38653
Prevalence,45.61383642,0.274794521,Apr,45613.83642
Prevalence,45.61326509,0.274885845,Apr,45613.26509
Prevalence,45.61267254,0.274977169,Apr,45612.67254
Prevalence,45.61205878,0.275068493,Apr,45612.05878
Prevalence,45.61142382,0.275159817,Apr,45611.42382
Prevalence,45.61076767,0.275251142,Apr,45610.76767
Prevalence,45.61009034,0.275342466,Apr,45610.09034
Prevalence,45.60939183,0.27543379,Apr,45609.39183
Prevalence,45.60867215,0.275525114,Apr,45608.67215
Prevalence,45.60793131,0.275616438,Apr,45607.93131
Prevalence,45.60716931,0.275707763,Apr,45607.16931
Prevalence,45.60638617,0.275799087,Apr,45606.38617
Prevalence,45.6055819,0.275890411,Apr,45605.5819
Prevalence,45.60475649,0.275981735,Apr,45604.75649
Prevalence,45.60390995,0.276073059,Apr,45603.90995
Prevalence,45.60304231,0.276164384,Apr,45603.04231
Prevalence,45.60215355,0.276255708,Apr,45602.15355
Prevalence,45.6012437,0.276347032,Apr,45601.2437
Prevalence,45.60031276,0.276438356,Apr,45600.31276
Prevalence,45.59936073,0.27652968,Apr,45599.36073
Prevalence,45.59838763,0.276621005,Apr,45598.38763
Prevalence,45.59739346,0.276712329,Apr,45597.39346
Prevalence,45.59637824,0.276803653,Apr,45596.37824
Prevalence,45.59534196,0.276894977,Apr,45595.34196
Prevalence,45.59428464,0.276986301,Apr,45594.28464
Prevalence,45.59320628,0.277077626,Apr,45593.20628
Prevalence,45.5921069,0.27716895,Apr,45592.1069
Prevalence,45.5909865,0.277260274,Apr,45590.9865
Prevalence,45.58984509,0.277351598,Apr,45589.84509
Prevalence,45.58868267,0.277442922,Apr,45588.68267
Prevalence,45.58749926,0.277534247,Apr,45587.49926
Prevalence,45.58629487,0.277625571,Apr,45586.29487
Prevalence,45.5850695,0.277716895,Apr,45585.0695
Prevalence,45.58382316,0.277808219,Apr,45583.82316
Prevalence,45.58255586,0.277899543,Apr,45582.55586
Prevalence,45.5812676,0.277990868,Apr,45581.2676
Prevalence,45.5799584,0.278082192,Apr,45579.9584
Prevalence,45.57862827,0.278173516,Apr,45578.62827
Prevalence,45.57727721,0.27826484,Apr,45577.27721
Prevalence,45.57590522,0.278356164,Apr,45575.90522
Prevalence,45.57451233,0.278447489,Apr,45574.51233
Prevalence,45.57309853,0.278538813,Apr,45573.09853
Prevalence,45.57166384,0.278630137,Apr,45571.66384
Prevalence,45.57020827,0.278721461,Apr,45570.20827
Prevalence,45.56873182,0.278812785,Apr,45568.73182
Prevalence,45.5672345,0.27890411,Apr,45567.2345
Prevalence,45.56571632,0.278995434,Apr,45565.71632
Prevalence,45.56417728,0.279086758,Apr,45564.17728
Prevalence,45.56261741,0.279178082,Apr,45562.61741
Prevalence,45.5610367,0.279269406,Apr,45561.0367
Prevalence,45.55943516,0.279360731,Apr,45559.43516
Prevalence,45.55781281,0.279452055,Apr,45557.81281
Prevalence,45.55616965,0.279543379,Apr,45556.16965
Prevalence,45.55450569,0.279634703,Apr,45554.50569
Prevalence,45.55282094,0.279726027,Apr,45552.82094
Prevalence,45.5511154,0.279817352,Apr,45551.1154
Prevalence,45.5493891,0.279908676,Apr,45549.3891
Prevalence,45.54764202,0.28,Apr,45547.64202
Prevalence,45.5458742,0.280091324,Apr,45545.8742
Prevalence,45.54408562,0.280182648,Apr,45544.08562
Prevalence,45.54227631,0.280273973,Apr,45542.27631
Prevalence,45.54044626,0.280365297,Apr,45540.44626
Prevalence,45.5385955,0.280456621,Apr,45538.5955
Prevalence,45.53672402,0.280547945,Apr,45536.72402
Prevalence,45.53483184,0.280639269,Apr,45534.83184
Prevalence,45.53291897,0.280730594,Apr,45532.91897
Prevalence,45.53098541,0.280821918,Apr,45530.98541
Prevalence,45.52903118,0.280913242,Apr,45529.03118
Prevalence,45.52705628,0.281004566,Apr,45527.05628
Prevalence,45.52506072,0.28109589,Apr,45525.06072
Prevalence,45.52304451,0.281187215,Apr,45523.04451
Prevalence,45.52100766,0.281278539,Apr,45521.00766
Prevalence,45.51895018,0.281369863,Apr,45518.95018
Prevalence,45.51687207,0.281461187,Apr,45516.87207
Prevalence,45.51477336,0.281552511,Apr,45514.77336
Prevalence,45.51265404,0.281643836,Apr,45512.65404
Prevalence,45.51051413,0.28173516,Apr,45510.51413
Prevalence,45.50835363,0.281826484,Apr,45508.35363
Prevalence,45.50617255,0.281917808,Apr,45506.17255
Prevalence,45.50397091,0.282009132,Apr,45503.97091
Prevalence,45.50174871,0.282100457,Apr,45501.74871
Prevalence,45.49950596,0.282191781,Apr,45499.50596
Prevalence,45.49724267,0.282283105,Apr,45497.24267
Prevalence,45.49495885,0.282374429,Apr,45494.95885
Prevalence,45.4926545,0.282465753,Apr,45492.6545
Prevalence,45.49032965,0.282557078,Apr,45490.32965
Prevalence,45.4879843,0.282648402,Apr,45487.9843
Prevalence,45.48561845,0.282739726,Apr,45485.61845
Prevalence,45.48323212,0.28283105,Apr,45483.23212
Prevalence,45.48082531,0.282922374,Apr,45480.82531
Prevalence,45.47839804,0.283013699,Apr,45478.39804
Prevalence,45.47595031,0.283105023,Apr,45475.95031
Prevalence,45.47348214,0.283196347,Apr,45473.48214
Prevalence,45.47099353,0.283287671,Apr,45470.99353
Prevalence,45.46848449,0.283378995,Apr,45468.48449
Prevalence,45.46595504,0.28347032,Apr,45465.95504
Prevalence,45.46340517,0.283561644,Apr,45463.40517
Prevalence,45.46083491,0.283652968,Apr,45460.83491
Prevalence,45.45824426,0.283744292,Apr,45458.24426
Prevalence,45.45563323,0.283835616,Apr,45455.63323
Prevalence,45.45300183,0.283926941,Apr,45453.00183
Prevalence,45.45035007,0.284018265,Apr,45450.35007
Prevalence,45.44767796,0.284109589,Apr,45447.67796
Prevalence,45.4449855,0.284200913,Apr,45444.9855
Prevalence,45.44227272,0.284292237,Apr,45442.27272
Prevalence,45.43953961,0.284383562,Apr,45439.53961
Prevalence,45.43678619,0.284474886,Apr,45436.78619
Prevalence,45.43401247,0.28456621,Apr,45434.01247
Prevalence,45.43121845,0.284657534,Apr,45431.21845
Prevalence,45.42840415,0.284748858,Apr,45428.40415
Prevalence,45.42556958,0.284840183,Apr,45425.56958
Prevalence,45.42271475,0.284931507,Apr,45422.71475
Prevalence,45.41983966,0.285022831,Apr,45419.83966
Prevalence,45.41694432,0.285114155,Apr,45416.94432
Prevalence,45.41402876,0.285205479,Apr,45414.02876
Prevalence,45.41109296,0.285296804,Apr,45411.09296
Prevalence,45.40813696,0.285388128,Apr,45408.13696
Prevalence,45.40516075,0.285479452,Apr,45405.16075
Prevalence,45.40216434,0.285570776,Apr,45402.16434
Prevalence,45.39914775,0.2856621,Apr,45399.14775
Prevalence,45.39611098,0.285753425,Apr,45396.11098
Prevalence,45.39305405,0.285844749,Apr,45393.05405
Prevalence,45.38997696,0.285936073,Apr,45389.97696
Prevalence,45.38687973,0.286027397,Apr,45386.87973
Prevalence,45.38376236,0.286118721,Apr,45383.76236
Prevalence,45.38062487,0.286210046,Apr,45380.62487
Prevalence,45.37746726,0.28630137,Apr,45377.46726
Prevalence,45.37428955,0.286392694,Apr,45374.28955
Prevalence,45.37109174,0.286484018,Apr,45371.09174
Prevalence,45.36787385,0.286575342,Apr,45367.87385
Prevalence,45.36463588,0.286666667,Apr,45364.63588
Prevalence,45.36137785,0.286757991,Apr,45361.37785
Prevalence,45.35809976,0.286849315,Apr,45358.09976
Prevalence,45.35480163,0.286940639,Apr,45354.80163
Prevalence,45.35148347,0.287031963,Apr,45351.48347
Prevalence,45.34814528,0.287123288,Apr,45348.14528
Prevalence,45.34478707,0.287214612,Apr,45344.78707
Prevalence,45.34140886,0.287305936,Apr,45341.40886
Prevalence,45.33801066,0.28739726,Apr,45338.01066
Prevalence,45.33459248,0.287488584,Apr,45334.59248
Prevalence,45.33115432,0.287579909,Apr,45331.15432
Prevalence,45.3276962,0.287671233,Apr,45327.6962
Prevalence,45.32421812,0.287762557,Apr,45324.21812
Prevalence,45.32072011,0.287853881,Apr,45320.72011
Prevalence,45.31720216,0.287945205,Apr,45317.20216
Prevalence,45.31366429,0.28803653,Apr,45313.66429
Prevalence,45.31010651,0.288127854,Apr,45310.10651
Prevalence,45.30652883,0.288219178,Apr,45306.52883
Prevalence,45.30293125,0.288310502,Apr,45302.93125
Prevalence,45.2993138,0.288401826,Apr,45299.3138
Prevalence,45.29567648,0.288493151,Apr,45295.67648
Prevalence,45.2920193,0.288584475,Apr,45292.0193
Prevalence,45.28834227,0.288675799,Apr,45288.34227
Prevalence,45.2846454,0.288767123,Apr,45284.6454
Prevalence,45.2809287,0.288858447,Apr,45280.9287
Prevalence,45.27719219,0.288949772,Apr,45277.19219
Prevalence,45.27343587,0.289041096,Apr,45273.43587
Prevalence,45.26965975,0.28913242,Apr,45269.65975
Prevalence,45.26586385,0.289223744,Apr,45265.86385
Prevalence,45.26204817,0.289315068,Apr,45262.04817
Prevalence,45.25821273,0.289406393,Apr,45258.21273
Prevalence,45.25435753,0.289497717,Apr,45254.35753
Prevalence,45.25048259,0.289589041,Apr,45250.48259
Prevalence,45.24658792,0.289680365,Apr,45246.58792
Prevalence,45.24267352,0.289771689,Apr,45242.67352
Prevalence,45.23873942,0.289863014,Apr,45238.73942
Prevalence,45.23478561,0.289954338,Apr,45234.78561
Prevalence,45.23081211,0.290045662,Apr,45230.81211
Prevalence,45.22681894,0.290136986,Apr,45226.81894
Prevalence,45.22280609,0.290228311,Apr,45222.80609
Prevalence,45.21877359,0.290319635,Apr,45218.77359
Prevalence,45.21472144,0.290410959,Apr,45214.72144
Prevalence,45.21064965,0.290502283,Apr,45210.64965
Prevalence,45.20655824,0.290593607,Apr,45206.55824
Prevalence,45.20244721,0.290684932,Apr,45202.44721
Prevalence,45.19831658,0.290776256,Apr,45198.31658
Prevalence,45.19416635,0.29086758,Apr,45194.16635
Prevalence,45.18999655,0.290958904,Apr,45189.99655
Prevalence,45.18580717,0.291050228,Apr,45185.80717
Prevalence,45.18159823,0.291141553,Apr,45181.59823
Prevalence,45.17736974,0.291232877,Apr,45177.36974
Prevalence,45.17312171,0.291324201,Apr,45173.12171
Prevalence,45.16885416,0.291415525,Apr,45168.85416
Prevalence,45.16456709,0.291506849,Apr,45164.56709
Prevalence,45.16026051,0.291598174,Apr,45160.26051
Prevalence,45.15593443,0.291689498,Apr,45155.93443
Prevalence,45.15158888,0.291780822,Apr,45151.58888
Prevalence,45.14722385,0.291872146,Apr,45147.22385
Prevalence,45.14283935,0.29196347,Apr,45142.83935
Prevalence,45.13843541,0.292054795,Apr,45138.43541
Prevalence,45.13401203,0.292146119,Apr,45134.01203
Prevalence,45.12956921,0.292237443,Apr,45129.56921
Prevalence,45.12510698,0.292328767,Apr,45125.10698
Prevalence,45.12062535,0.292420091,Apr,45120.62535
Prevalence,45.11612432,0.292511416,Apr,45116.12432
Prevalence,45.1116039,0.29260274,Apr,45111.6039
Prevalence,45.10706411,0.292694064,Apr,45107.06411
Prevalence,45.10250496,0.292785388,Apr,45102.50496
Prevalence,45.09792645,0.292876712,Apr,45097.92645
Prevalence,45.09332861,0.292968037,Apr,45093.32861
Prevalence,45.08871144,0.293059361,Apr,45088.71144
Prevalence,45.08407495,0.293150685,Apr,45084.07495
Prevalence,45.07941916,0.293242009,Apr,45079.41916
Prevalence,45.07474407,0.293333333,Apr,45074.74407
Prevalence,45.07004969,0.293424658,Apr,45070.04969
Prevalence,45.06533605,0.293515982,Apr,45065.33605
Prevalence,45.06060314,0.293607306,Apr,45060.60314
Prevalence,45.05585099,0.29369863,Apr,45055.85099
Prevalence,45.05107959,0.293789954,Apr,45051.07959
Prevalence,45.04628897,0.293881279,Apr,45046.28897
Prevalence,45.04147913,0.293972603,Apr,45041.47913
Prevalence,45.03665009,0.294063927,Apr,45036.65009
Prevalence,45.03180186,0.294155251,Apr,45031.80186
Prevalence,45.02693444,0.294246575,Apr,45026.93444
Prevalence,45.02204786,0.2943379,Apr,45022.04786
Prevalence,45.01714211,0.294429224,Apr,45017.14211
Prevalence,45.01221722,0.294520548,Apr,45012.21722
Prevalence,45.00727319,0.294611872,Apr,45007.27319
Prevalence,45.00231004,0.294703196,Apr,45002.31004
Prevalence,44.99732778,0.294794521,Apr,44997.32778
Prevalence,44.99232641,0.294885845,Apr,44992.32641
Prevalence,44.98730596,0.294977169,Apr,44987.30596
Prevalence,44.98226643,0.295068493,Apr,44982.26643
Prevalence,44.97720783,0.295159817,Apr,44977.20783
Prevalence,44.97213017,0.295251142,Apr,44972.13017
Prevalence,44.96703347,0.295342466,Apr,44967.03347
Prevalence,44.96191774,0.29543379,Apr,44961.91774
Prevalence,44.95678299,0.295525114,Apr,44956.78299
Prevalence,44.95162923,0.295616438,Apr,44951.62923
Prevalence,44.94645648,0.295707763,Apr,44946.45648
Prevalence,44.94126474,0.295799087,Apr,44941.26474
Prevalence,44.93605402,0.295890411,Apr,44936.05402
Prevalence,44.93082434,0.295981735,Apr,44930.82434
Prevalence,44.92557572,0.296073059,Apr,44925.57572
Prevalence,44.92030815,0.296164384,Apr,44920.30815
Prevalence,44.91502166,0.296255708,Apr,44915.02166
Prevalence,44.90971625,0.296347032,Apr,44909.71625
Prevalence,44.90439194,0.296438356,Apr,44904.39194
Prevalence,44.89904874,0.29652968,Apr,44899.04874
Prevalence,44.89368666,0.296621005,Apr,44893.68666
Prevalence,44.88830571,0.296712329,Apr,44888.30571
Prevalence,44.88290591,0.296803653,Apr,44882.90591
Prevalence,44.87748726,0.296894977,Apr,44877.48726
Prevalence,44.87204978,0.296986301,Apr,44872.04978
Prevalence,44.86659348,0.297077626,Apr,44866.59348
Prevalence,44.86111837,0.29716895,Apr,44861.11837
Prevalence,44.85562446,0.297260274,Apr,44855.62446
Prevalence,44.85011177,0.297351598,Apr,44850.11177
Prevalence,44.8445803,0.297442922,Apr,44844.5803
Prevalence,44.83903008,0.297534247,Apr,44839.03008
Prevalence,44.8334611,0.297625571,Apr,44833.4611
Prevalence,44.82787339,0.297716895,Apr,44827.87339
Prevalence,44.82226696,0.297808219,Apr,44822.26696
Prevalence,44.81664181,0.297899543,Apr,44816.64181
Prevalence,44.81099796,0.297990868,Apr,44810.99796
Prevalence,44.80533542,0.298082192,Apr,44805.33542
Prevalence,44.79965421,0.298173516,Apr,44799.65421
Prevalence,44.79395433,0.29826484,Apr,44793.95433
Prevalence,44.7882358,0.298356164,Apr,44788.2358
Prevalence,44.78249863,0.298447489,Apr,44782.49863
Prevalence,44.77674283,0.298538813,Apr,44776.74283
Prevalence,44.77096841,0.298630137,Apr,44770.96841
Prevalence,44.76517539,0.298721461,Apr,44765.17539
Prevalence,44.75936378,0.298812785,Apr,44759.36378
Prevalence,44.75353359,0.29890411,Apr,44753.53359
Prevalence,44.74768483,0.298995434,Apr,44747.68483
Prevalence,44.74181752,0.299086758,Apr,44741.81752
Prevalence,44.73593166,0.299178082,Apr,44735.93166
Prevalence,44.73002727,0.299269406,Apr,44730.02727
Prevalence,44.72410436,0.299360731,Apr,44724.10436
Prevalence,44.71816295,0.299452055,Apr,44718.16295
Prevalence,44.71220305,0.299543379,Apr,44712.20305
Prevalence,44.70622466,0.299634703,Apr,44706.22466
Prevalence,44.7002278,0.299726027,Apr,44700.2278
Prevalence,44.69421249,0.299817352,Apr,44694.21249
Prevalence,44.68817873,0.299908676,Apr,44688.17873
Prevalence,44.68212654,0.3,Apr,44682.12654
Prevalence,44.67605592,0.300091324,Apr,44676.05592
Prevalence,44.66996691,0.300182648,Apr,44669.96691
Prevalence,44.66385949,0.300273973,Apr,44663.85949
Prevalence,44.6577337,0.300365297,Apr,44657.7337
Prevalence,44.65158953,0.300456621,Apr,44651.58953
Prevalence,44.64542701,0.300547945,Apr,44645.42701
Prevalence,44.63924614,0.300639269,Apr,44639.24614
Prevalence,44.63304693,0.300730594,Apr,44633.04693
Prevalence,44.62682941,0.300821918,Apr,44626.82941
Prevalence,44.62059358,0.300913242,Apr,44620.59358
Prevalence,44.61433946,0.301004566,Apr,44614.33946
Prevalence,44.60806705,0.30109589,Apr,44608.06705
Prevalence,44.60177637,0.301187215,Apr,44601.77637
Prevalence,44.59546744,0.301278539,Apr,44595.46744
Prevalence,44.58914026,0.301369863,Apr,44589.14026
Prevalence,44.58279484,0.301461187,Apr,44582.79484
Prevalence,44.57643121,0.301552511,Apr,44576.43121
Prevalence,44.57004937,0.301643836,Apr,44570.04937
Prevalence,44.56364934,0.30173516,Apr,44563.64934
Prevalence,44.55723112,0.301826484,Apr,44557.23112
Prevalence,44.55079474,0.301917808,Apr,44550.79474
Prevalence,44.5443402,0.302009132,Apr,44544.3402
Prevalence,44.53786751,0.302100457,Apr,44537.86751
Prevalence,44.5313767,0.302191781,Apr,44531.3767
Prevalence,44.52486777,0.302283105,Apr,44524.86777
Prevalence,44.51834073,0.302374429,Apr,44518.34073
Prevalence,44.5117956,0.302465753,Apr,44511.7956
Prevalence,44.50523239,0.302557078,Apr,44505.23239
Prevalence,44.49865111,0.302648402,Apr,44498.65111
Prevalence,44.49205178,0.302739726,Apr,44492.05178
Prevalence,44.48543441,0.30283105,Apr,44485.43441
Prevalence,44.47879901,0.302922374,Apr,44478.79901
Prevalence,44.47214559,0.303013699,Apr,44472.14559
Prevalence,44.46547418,0.303105023,Apr,44465.47418
Prevalence,44.45878477,0.303196347,Apr,44458.78477
Prevalence,44.45207738,0.303287671,Apr,44452.07738
Prevalence,44.44535204,0.303378995,Apr,44445.35204
Prevalence,44.43860874,0.30347032,Apr,44438.60874
Prevalence,44.4318475,0.303561644,Apr,44431.8475
Prevalence,44.42506834,0.303652968,Apr,44425.06834
Prevalence,44.41827127,0.303744292,Apr,44418.27127
Prevalence,44.4114563,0.303835616,Apr,44411.4563
Prevalence,44.40462344,0.303926941,Apr,44404.62344
Prevalence,44.39777271,0.304018265,Apr,44397.77271
Prevalence,44.39090412,0.304109589,Apr,44390.90412
Prevalence,44.38401768,0.304200913,Apr,44384.01768
Prevalence,44.37711341,0.304292237,Apr,44377.11341
Prevalence,44.37019132,0.304383562,Apr,44370.19132
Prevalence,44.36325143,0.304474886,Apr,44363.25143
Prevalence,44.35629373,0.30456621,Apr,44356.29373
Prevalence,44.34931826,0.304657534,Apr,44349.31826
Prevalence,44.34232502,0.304748858,Apr,44342.32502
Prevalence,44.33531403,0.304840183,Apr,44335.31403
Prevalence,44.3282853,0.304931507,Apr,44328.2853
Prevalence,44.32123883,0.305022831,Apr,44321.23883
Prevalence,44.31417465,0.305114155,Apr,44314.17465
Prevalence,44.30709278,0.305205479,Apr,44307.09278
Prevalence,44.29999321,0.305296804,Apr,44299.99321
Prevalence,44.29287597,0.305388128,Apr,44292.87597
Prevalence,44.28574106,0.305479452,Apr,44285.74106
Prevalence,44.27858851,0.305570776,Apr,44278.58851
Prevalence,44.27141833,0.3056621,Apr,44271.41833
Prevalence,44.26423052,0.305753425,Apr,44264.23052
Prevalence,44.2570251,0.305844749,Apr,44257.0251
Prevalence,44.24980209,0.305936073,Apr,44249.80209
Prevalence,44.2425615,0.306027397,Apr,44242.5615
Prevalence,44.23530334,0.306118721,Apr,44235.30334
Prevalence,44.22802763,0.306210046,Apr,44228.02763
Prevalence,44.22073437,0.30630137,Apr,44220.73437
Prevalence,44.21342359,0.306392694,Apr,44213.42359
Prevalence,44.20609529,0.306484018,Apr,44206.09529
Prevalence,44.1987495,0.306575342,Apr,44198.7495
Prevalence,44.19138621,0.306666667,Apr,44191.38621
Prevalence,44.18400545,0.306757991,Apr,44184.00545
Prevalence,44.17660724,0.306849315,Apr,44176.60724
Prevalence,44.16919157,0.306940639,Apr,44169.19157
Prevalence,44.16175848,0.307031963,Apr,44161.75848
Prevalence,44.15430796,0.307123288,Apr,44154.30796
Prevalence,44.14684004,0.307214612,Apr,44146.84004
Prevalence,44.13935473,0.307305936,Apr,44139.35473
Prevalence,44.13185204,0.30739726,Apr,44131.85204
Prevalence,44.12433199,0.307488584,Apr,44124.33199
Prevalence,44.11679458,0.307579909,Apr,44116.79458
Prevalence,44.10923984,0.307671233,Apr,44109.23984
Prevalence,44.10166778,0.307762557,Apr,44101.66778
Prevalence,44.0940784,0.307853881,Apr,44094.0784
Prevalence,44.08647173,0.307945205,Apr,44086.47173
Prevalence,44.07884778,0.30803653,Apr,44078.84778
Prevalence,44.07120656,0.308127854,Apr,44071.20656
Prevalence,44.06354808,0.308219178,Apr,44063.54808
Prevalence,44.05587237,0.308310502,Apr,44055.87237
Prevalence,44.04817943,0.308401826,Apr,44048.17943
Prevalence,44.04046927,0.308493151,Apr,44040.46927
Prevalence,44.03274192,0.308584475,Apr,44032.74192
Prevalence,44.02499738,0.308675799,Apr,44024.99738
Prevalence,44.01723567,0.308767123,Apr,44017.23567
Prevalence,44.0094568,0.308858447,Apr,44009.4568
Prevalence,44.0016608,0.308949772,Apr,44001.6608
Prevalence,43.99384766,0.309041096,Apr,43993.84766
Prevalence,43.9860174,0.30913242,Apr,43986.0174
Prevalence,43.97817005,0.309223744,Apr,43978.17005
Prevalence,43.9703056,0.309315068,Apr,43970.3056
Prevalence,43.96242409,0.309406393,Apr,43962.42409
Prevalence,43.95452551,0.309497717,Apr,43954.52551
Prevalence,43.94660989,0.309589041,Apr,43946.60989
Prevalence,43.93867724,0.309680365,Apr,43938.67724
Prevalence,43.93072758,0.309771689,Apr,43930.72758
Prevalence,43.92276091,0.309863014,Apr,43922.76091
Prevalence,43.91477725,0.309954338,Apr,43914.77725
Prevalence,43.90677661,0.310045662,Apr,43906.77661
Prevalence,43.89875902,0.310136986,Apr,43898.75902
Prevalence,43.89072448,0.310228311,Apr,43890.72448
Prevalence,43.88267301,0.310319635,Apr,43882.67301
Prevalence,43.87460462,0.310410959,Apr,43874.60462
Prevalence,43.86651933,0.310502283,Apr,43866.51933
Prevalence,43.85841715,0.310593607,Apr,43858.41715
Prevalence,43.85029809,0.310684932,Apr,43850.29809
Prevalence,43.84216218,0.310776256,Apr,43842.16218
Prevalence,43.83400942,0.31086758,Apr,43834.00942
Prevalence,43.82583982,0.310958904,Apr,43825.83982
Prevalence,43.81765341,0.311050228,Apr,43817.65341
Prevalence,43.8094502,0.311141553,Apr,43809.4502
Prevalence,43.80123019,0.311232877,Apr,43801.23019
Prevalence,43.79299342,0.311324201,Apr,43792.99342
Prevalence,43.78473988,0.311415525,Apr,43784.73988
Prevalence,43.7764696,0.311506849,Apr,43776.4696
Prevalence,43.76818258,0.311598174,Apr,43768.18258
